TIME:12:59:29,AM,IR1:30,IR2:45,US:76
TIME:12:59:30,AM,IR1:45,IR2:30,US:70
TIME:12:59:31,AM,IR1:60,IR2:30,US:58
TIME:12:59:32,AM,IR1:45,IR2:10,5 US:85
TIME:12:59:33,AM,IR1:15,IR2:60,US:41
TIME:12:59:34,AM,IR1:30,IR2:60,US:31
TIME:12:59:35,AM,IR1:15,IR2:45,US:82
TIME:12:59:36,AM,IR1:30,IR2:30,US:62
TIME:12:59:37,AM,IR1:60,IR2:60,US:46
TIME:12:59:37,AM,IR1:30,IR2:60,US:36
TIME:12:59:39,AM,IR1:30,IR2:45,US:30
TIME:12:59:39,AM,IR1:30,IR2:30,US:108
TIME:12:59:40,AM,IR1:30,IR2:30,US:102
TIME:12:59:41,AM,IR1:30,IR2:30,US:94
TIME:12:59:42,AM,IR1:30,IR2:30,US:82
TIME:12:59:43,AM,IR1:30,IR2:60,US:68
TIME:12:59:44,AM,IR1:60,IR2:60,US:52
TIME:12:59:45,AM,IR1:60,IR2:30,US:44
TIME:12:59:46,AM,IR1:30,IR2:30,US:34
TIME:12:59:47,AM,IR1:30,IR2:30,US:20
TIME:12:59:48,AM,IR1:15,IR2:30,US:13
TIME:12:59:48,AM,IR1:15,IR2:60,US:68
TIME:12:59:49,AM,IR1:30,IR2:45,US:100
TIME:12:59:50,AM,IR1:30,IR2:30,US:89
TIME:12:59:51,AM,IR1:60,IR2:45,US:83
TIME:12:59:52,AM,IR1:45,IR2:30,US:68
TIME:12:59:53,AM,IR1:30,IR2:45,US:56
TIME:12:59:53,AM,IR1:30,IR2:45,US:81
TIME:12:59:54,AM,IR1:30,IR2:30,US:114
TIME:12:59:55,AM,IR1:30,IR2:30,US:59
TIME:12:59:56,AM,IR1:45,IR2:30,US:87
TIME:12:59:57,AM,IR1:45,IR2:60,US:70
TIME:12:59:58,AM,IR1:60,IR2:30,US:54
TIME:12:59:58,AM,IR1:60,IR2:45,US:50
TIME:1:00:00,AM,IR1:30,IR2:30,US:47
TIME:1:00:01,AM,IR1:30,IR2:30,US:33
TIME:1:00:01,AM,IR1:15,IR2:30,US:24
TIME:1:00:02,AM,IR1:30,IR2:30,US:18
TIME:1:00:03,AM,IR1:15,IR2:30,US:13
TIME:1:00:04,AM,IR1:15,IR2:30,US:136
TIME:1:00:05,AM,IR1:30,IR2:30,US:125
TIME:1:00:06,AM,IR1:30,IR2:60,US:106
TIME:1:00:07,AM,IR1:45,IR2:30,US:92
TIME:1:00:09,AM,IR1:60,IR2:45,US:78
TIME:1:00:10,AM,IR1:45,IR2:60,US:62
TIME:1:00:11,AM,IR1:30,IR2:30,US:48
TIME:1:00:12,AM,IR1:30,IR2:60,US:223
TIME:1:00:13,AM,IR1:30,IR2:60,US:26
TIME:1:00:13,AM,IR1:30,IR2:30,US:20
TIME:1:00:14,AM,IR1:30,IR2:60,US:16
TIME:1:00:14,AM,IR1:45,IR2:45,US:191
TIME:1:00:15,AM,IR1:30,IR2:30,US:10
TIME:1:00:16,AM,IR1:15,IR2:60,US:5
TIME:1:00:16,AM,IR1:15,IR2:30,US:88
TIME:1:00:17,AM,IR1:30,IR2:75,US:83
TIME:1:00:17,AM,IR1:30,IR2:30,US:82
TIME:1:00:18,AM,IR1:45,IR2:60,US:70
TIME:1:00:19,AM,IR1:30,IR2:30,US:61
TIME:1:00:19,AM,IR1:45,IR2:45,US:57
TIME:1:00:19,AM,IR1:30,IR2:60,US:49
TIME:1:00:20,AM,IR1:30,IR2:30,US:41
TIME:1:00:21,AM,IR1:30,IR2:60,US:37
TIME:1:00:21,AM,IR1:30,IR2:30,US:33
TIME:1:00:22,AM,IR1:30,IR2:60,US:29
TIME:1:00:22,AM,IR1:30,IR2:75,US:73
TIME:1:00:23,AM,IR1:30,IR2:45,US:64
TIME:1:00:23,AM,IR1:30,IR2:60,US:62
TIME:1:00:24,AM,IR1:45,IR2:60,US:56
TIME:1:00:24,AM,IR1:30,IR2:45,US:89
TIME:1:00:25,AM,IR1:30,IR2:75,US:83
TIME:1:00:25,AM,IR1:30,IR2:60,US:76
TIME:1:00:26,AM,IR1:30,IR2:60,US:70
TIME:1:00:26,AM,IR1:45,IR2:45,US:115
TIME:1:00:27,AM,IR1:45,IR2:30,US:90
TIME:1:00:28,AM,IR1:45,IR2:45,US:78
TIME:1:00:28,AM,IR1:45,IR2:60,US:120
TIME:1:00:29,AM,IR1:30,IR2:60,US:116
TIME:1:00:29,AM,IR1:45,IR2:90,US:102
TIME:1:00:30,AM,IR1:30,IR2:45,US:92
TIME:1:00:30,AM,IR1:30,IR2:60,US:84
TIME:1:00:31,AM,IR1:30,IR2:45,US:76
TIME:1:00:31,AM,IR1:30,IR2:60,US:68
TIME:1:00:32,AM,IR1:30,IR2:60,US:62
TIME:1:00:32,AM,IR1:15,IR2:30,US:47
TIME:1:00:33,AM,IR1:15,IR2:30,US:53
TIME:1:00:34,AM,IR1:30,IR2:30,US:50
TIME:1:00:34,AM,IR1:30,IR2:45,US:45
TIME:1:00:35,AM,IR1:30,IR2:30,US:41
TIME:1:00:35,AM,IR1:15,IR2:45,US:111
TIME:1:00:36,AM,IR1:30,IR2:45,US:104
TIME:1:00:36,AM,IR1:30,IR2:30,US:93
TIME:1:00:37,AM,IR1:15,IR2:45,US:87
TIME:1:00:38,AM,IR1:30,IR2:30,US:20
TIME:1:00:38,AM,IR1:30,IR2:75,US:72
TIME:1:00:39,AM,IR1:30,IR2:30,US:69
TIME:1:00:39,AM,IR1:30,IR2:60,US:63
TIME:1:00:40,AM,IR1:30,IR2:60,US:123
TIME:1:00:40,AM,IR1:60,IR2:45,US:105
TIME:1:00:41,AM,IR1:30,IR2:45,US:108
TIME:1:00:41,AM,IR1:30,IR2:60,US:98
TIME:1:00:42,AM,IR1:45,IR2:30,US:92
TIME:1:00:43,AM,IR1:30,IR2:60,US:83
TIME:1:00:43,AM,IR1:30,IR2:60,US:72
TIME:1:00:44,AM,IR1:30,IR2:30,US:65
TIME:1:00:44,AM,IR1:30,IR2:60,US:57
TIME:1:00:45,AM,IR1:30,IR2:45,US:51
TIME:1:00:45,AM,IR1:30,IR2:30,US:45
TIME:1:00:46,AM,IR1:30,IR2:90,US:45
TIME:1:00:46,AM,IR1:30,IR2:45,US:69
TIME:1:00:47,AM,IR1:45,IR2:30,US:114
TIME:1:00:47,AM,IR1:45,IR2:60,US:105
TIME:1:00:48,AM,IR1:30,IR2:60,US:99
TIME:1:00:48,AM,IR1:15,IR2:30,US:90
TIME:1:00:49,AM,IR1:45,IR2:75,US:83
TIME:1:00:50,AM,IR1:30,IR2:60,US:75
TIME:1:00:50,AM,IR1:30,IR2:60,US:69
TIME:1:00:51,AM,IR1:45,IR2:45,US:61
TIME:1:00:51,AM,IR1:30,IR2:30,US:133
TIME:1:00:52,AM,IR1:30,IR2:45,US:126
TIME:1:00:52,AM,IR1:30,IR2:30,US:113
TIME:1:00:53,AM,IR1:30,IR2:30,US:115
TIME:1:00:53,AM,IR1:30,IR2:60,US:86
TIME:1:00:54,AM,IR1:30,IR2:45,US:102
TIME:1:00:54,AM,IR1:30,IR2:30,US:93
TIME:1:00:55,AM,IR1:30,IR2:60,US:84
TIME:1:00:56,AM,IR1:30,IR2:90,US:63
TIME:1:00:56,AM,IR1:30,IR2:60,US:69
TIME:1:00:57,AM,IR1:30,IR2:30,US:63
TIME:1:00:57,AM,IR1:30,IR2:60,US:60
TIME:1:00:58,AM,IR1:30,IR2:60,US:54
TIME:1:00:58,AM,IR1:30,IR2:60,US:116
TIME:1:00:59,AM,IR1:30,IR2:30,US:103
TIME:1:00:59,AM,IR1:30,IR2:60,US:97
TIME:1:01:01,AM,IR1:15,IR2:30,US:88
TIME:1:01:01,AM,IR1:15,IR2:60,US:81
TIME:1:01:01,AM,IR1:30,IR2:90,US:76
TIME:1:01:02,AM,IR1:45,IR2:60,US:70
TIME:1:01:02,AM,IR1:30,IR2:30,US:65
TIME:1:01:03,AM,IR1:30,IR2:45,US:57
TIME:1:01:03,AM,IR1:45,IR2:30,US:51
TIME:1:01:04,AM,IR1:30,IR2:15,US:46
TIME:1:01:04,AM,IR1:30,IR2:60,US:41
TIME:1:01:05,AM,IR1:30,IR2:45,US:36
TIME:1:01:05,AM,IR1:30,IR2:60,US:138
TIME:1:01:06,AM,IR1:30,IR2:45,US:23
TIME:1:01:06,AM,IR1:30,IR2:30,US:189
TIME:1:01:07,AM,IR1:30,IR2:45,US:87
TIME:1:01:07,AM,IR1:30,IR2:30,US:79
TIME:1:01:08,AM,IR1:45,IR2:45,US:71
TIME:1:01:09,AM,IR1:15,IR2:30,US:64
TIME:1:01:09,AM,IR1:15,IR2:60,US:62
TIME:1:01:10,AM,IR1:15,IR2:75,US:112
TIME:1:01:10,AM,IR1:15,IR2:45,US:91
TIME:1:01:11,AM,IR1:45,IR2:60,US:122
TIME:1:01:12,AM,IR1:45,IR2:60,US:137
TIME:1:01:12,AM,IR1:30,IR2:45,US:67
TIME:1:01:13,AM,IR1:45,IR2:45,US:64
TIME:1:01:13,AM,IR1:60,IR2:60,US:109
TIME:1:01:14,AM,IR1:60,IR2:45,US:92
TIME:1:01:14,AM,IR1:60,IR2:45,US:83
TIME:1:01:15,AM,IR1:60,IR2:30,US:74
TIME:1:01:15,AM,IR1:45,IR2:30,US:67
TIME:1:01:16,AM,IR1:30,IR2:60,US:58
TIME:1:01:16,AM,IR1:60,IR2:60,US:53
TIME:1:01:17,AM,IR1:60,IR2:45,US:44
TIME:1:01:17,AM,IR1:60,IR2:30,US:35
TIME:1:01:18,AM,IR1:45,IR2:30,US:28
TIME:1:01:19,AM,IR1:60,IR2:30,US:82
TIME:1:01:19,AM,IR1:45,IR2:30,US:71
TIME:1:01:20,AM,IR1:60,IR2:30,US:63
TIME:1:01:20,AM,IR1:60,IR2:60,US:302
TIME:1:01:21,AM,IR1:60,IR2:30,US:50
TIME:1:01:21,AM,IR1:60,IR2:30,US:46
TIME:1:01:22,AM,IR1:60,IR2:75,US:112
TIME:1:01:23,AM,IR1:60,IR2:45,US:72
TIME:1:01:23,AM,IR1:60,IR2:30,US:94
TIME:1:01:24,AM,IR1:30,IR2:75,US:88
TIME:1:01:24,AM,IR1:30,IR2:45,US:84
TIME:1:01:25,AM,IR1:30,IR2:30,US:16
TIME:1:01:25,AM,IR1:30,IR2:60,US:9
TIME:1:01:26,AM,IR1:15,IR2:15,US:3
TIME:1:01:26,AM,IR1:75,IR2:30,US:69
TIME:1:01:27,AM,IR1:30,IR2:30,US:50
TIME:1:01:27,AM,IR1:45,IR2:90,US:53
TIME:1:01:28,AM,IR1:45,IR2:60,US:46
TIME:1:01:28,AM,IR1:30,IR2:60,US:43
TIME:1:01:29,AM,IR1:30,IR2:30,US:33
TIME:1:01:30,AM,IR1:30,IR2:30,US:27
TIME:1:01:30,AM,IR1:30,IR2:45,US:20
TIME:1:01:31,AM,IR1:15,IR2:15,US:17
TIME:1:01:31,AM,IR1:15,IR2:15,US:15
TIME:1:01:32,AM,IR1:90,IR2:15,US:193
TIME:1:01:32,AM,IR1:15,IR2:15,US:110
TIME:1:01:33,AM,IR1:15,IR2:15,US:110
TIME:1:01:33,AM,IR1:15,IR2:15,US:111
TIME:1:01:34,AM,IR1:15,IR2:15,US:110
TIME:1:01:34,AM,IR1:15,IR2:15,US:110
TIME:1:01:35,AM,IR1:15,IR2:15,US:110
TIME:1:01:35,AM,IR1:15,IR2:15,US:110
TIME:1:01:36,AM,IR1:15,IR2:15,US:206
TIME:1:01:37,AM,IR1:15,IR2:15,US:110
TIME:1:01:37,AM,IR1:15,IR2:15,US:111
TIME:1:01:38,AM,IR1:15,IR2:15,US:111
TIME:1:01:39,AM,IR1:15,IR2:15,US:110
TIME:1:01:39,AM,IR1:15,IR2:15,US:108
TIME:1:01:40,AM,IR1:15,IR2:15,US:110
TIME:1:01:40,AM,IR1:15,IR2:15,US:111
TIME:1:01:41,AM,IR1:15,IR2:15,US:110
TIME:1:01:41,AM,IR1:15,IR2:15,US:110
TIME:1:01:42,AM,IR1:15,IR2:15,US:110
TIME:1:01:42,AM,IR1:15,IR2:15,US:110
TIME:1:01:43,AM,IR1:15,IR2:15,US:110
TIME:1:01:43,AM,IR1:15,IR2:15,US:110
TIME:1:01:44,AM,IR1:15,IR2:15,US:110
TIME:1:01:44,AM,IR1:15,IR2:15,US:110
TIME:1:01:45,AM,IR1:15,IR2:15,US:110
TIME:1:01:46,AM,IR1:15,IR2:30,US:110
TIME:1:01:46,AM,IR1:15,IR2:30,US:109
TIME:1:01:47,AM,IR1:30,IR2:15,US:105
TIME:1:01:48,AM,IR1:45,IR2:15,US:127
TIME:1:01:48,AM,IR1:45,IR2:30,US:95
TIME:1:01:49,AM,IR1:30,IR2:30,US:90
TIME:1:01:49,AM,IR1:45,IR2:30,US:86
TIME:1:01:50,AM,IR1:60,IR2:60,US:99
TIME:1:01:50,AM,IR1:30,IR2:30,US:105
TIME:1:01:51,AM,IR1:45,IR2:45,US:91
TIME:1:01:51,AM,IR1:45,IR2:30,US:97
TIME:1:02:16,AM,IR1:60,IR2:60,US:41
TIME:1:02:16,AM,IR1:60,IR2:45,US:50
TIME:1:02:16,AM,IR1:60,IR2:30,US:32
TIME:1:02:17,AM,IR1:45,IR2:60,US:29
TIME:1:02:17,AM,IR1:45,IR2:15,US:113
TIME:1:02:18,AM,IR1:60,IR2:15,US:101
TIME:1:02:19,AM,IR1:30,IR2:30,US:85
TIME:1:02:19,AM,IR1:45,IR2:60,US:88
TIME:1:02:19,AM,IR1:45,IR2:60,US:77
TIME:1:02:20,AM,IR1:45,IR2:30,US:69
TIME:1:02:20,AM,IR1:30,IR2:75,US:61
TIME:1:02:21,AM,IR1:60,IR2:30,US:54
TIME:1:02:22,AM,IR1:45,IR2:60,US:46
TIME:1:02:22,AM,IR1:45,IR2:30,US:39
TIME:1:02:23,AM,IR1:60,IR2:30,US:32
TIME:1:02:24,AM,IR1:60,IR2:45,US:30
TIME:1:02:24,AM,IR1:45,IR2:15,US:108
TIME:1:02:24,AM,IR1:45,IR2:60,US:98
TIME:1:02:26,AM,IR1:60,IR2:45,US:66
TIME:1:02:26,AM,IR1:45,IR2:60,US:83
TIME:1:02:26,AM,IR1:30,IR2:90,US:75
TIME:1:02:26,AM,IR1:90,IR2:45,US:68
TIME:1:02:28,AM,IR1:60,IR2:60,US:60
TIME:1:02:28,AM,IR1:45,IR2:30,US:51
TIME:1:02:28,AM,IR1:45,IR2:45,US:43
TIME:1:02:29,AM,IR1:45,IR2:60,US:40
TIME:1:02:29,AM,IR1:60,IR2:30,US:29
TIME:1:02:30,AM,IR1:60,IR2:30,US:122
TIME:1:02:30,AM,IR1:60,IR2:30,US:113
TIME:1:02:31,AM,IR1:45,IR2:15,US:104
TIME:1:02:31,AM,IR1:45,IR2:30,US:97
TIME:1:02:32,AM,IR1:45,IR2:45,US:89
TIME:1:02:32,AM,IR1:60,IR2:30,US:83
TIME:1:02:33,AM,IR1:60,IR2:45,US:76
TIME:1:02:33,AM,IR1:60,IR2:90,US:67
TIME:1:02:34,AM,IR1:60,IR2:45,US:60
TIME:1:02:35,AM,IR1:60,IR2:45,US:52
TIME:1:02:35,AM,IR1:60,IR2:45,US:107
TIME:1:02:36,AM,IR1:60,IR2:30,US:95
TIME:1:02:36,AM,IR1:60,IR2:30,US:84
TIME:1:02:37,AM,IR1:60,IR2:30,US:19
TIME:1:02:37,AM,IR1:45,IR2:30,US:69
TIME:1:02:38,AM,IR1:45,IR2:60,US:117
TIME:1:02:38,AM,IR1:45,IR2:30,US:64
TIME:1:02:40,AM,IR1:60,IR2:30,US:94
TIME:1:02:40,AM,IR1:60,IR2:45,US:85
TIME:1:02:40,AM,IR1:60,IR2:30,US:77
TIME:1:02:41,AM,IR1:60,IR2:45,US:67
TIME:1:02:41,AM,IR1:45,IR2:30,US:58
TIME:1:02:42,AM,IR1:30,IR2:90,US:50
TIME:1:02:43,AM,IR1:45,IR2:45,US:45
TIME:1:02:43,AM,IR1:60,IR2:30,US:92
TIME:1:02:43,AM,IR1:60,IR2:30,US:79
TIME:1:02:44,AM,IR1:30,IR2:60,US:70
TIME:1:02:44,AM,IR1:45,IR2:30,US:63
TIME:1:02:45,AM,IR1:60,IR2:30,US:57
TIME:1:02:45,AM,IR1:60,IR2:30,US:51
TIME:1:02:46,AM,IR1:60,IR2:30,US:115
TIME:1:02:46,AM,IR1:45,IR2:30,US:98
TIME:1:02:48,AM,IR1:45,IR2:30,US:90
TIME:1:02:48,AM,IR1:60,IR2:60,US:82
TIME:1:02:48,AM,IR1:45,IR2:60,US:78
TIME:1:02:49,AM,IR1:60,IR2:60,US:64
TIME:1:02:49,AM,IR1:60,IR2:60,US:53
TIME:1:02:50,AM,IR1:60,IR2:60,US:43
TIME:1:02:51,AM,IR1:60,IR2:60,US:32
TIME:1:02:51,AM,IR1:60,IR2:30,US:28
TIME:1:02:51,AM,IR1:60,IR2:30,US:96
TIME:1:02:52,AM,IR1:45,IR2:60,US:82
TIME:1:02:53,AM,IR1:60,IR2:30,US:73
TIME:1:02:53,AM,IR1:60,IR2:30,US:65
TIME:1:02:54,AM,IR1:60,IR2:90,US:48
TIME:1:02:54,AM,IR1:60,IR2:30,US:55
TIME:1:02:55,AM,IR1:60,IR2:60,US:116
TIME:1:02:55,AM,IR1:60,IR2:15,US:106
TIME:1:02:56,AM,IR1:45,IR2:30,US:99
TIME:1:02:56,AM,IR1:30,IR2:60,US:93
TIME:1:02:57,AM,IR1:45,IR2:15,US:90
TIME:1:02:57,AM,IR1:30,IR2:15,US:123
TIME:1:02:58,AM,IR1:45,IR2:60,US:86
TIME:1:02:59,AM,IR1:30,IR2:30,US:79
TIME:1:02:59,AM,IR1:30,IR2:45,US:73
TIME:1:03:00,AM,IR1:30,IR2:30,US:46
TIME:1:03:00,AM,IR1:15,IR2:75,US:60
TIME:1:03:01,AM,IR1:30,IR2:30,US:56
TIME:1:03:01,AM,IR1:30,IR2:45,US:52
TIME:1:03:02,AM,IR1:30,IR2:30,US:86
TIME:1:03:02,AM,IR1:30,IR2:30,US:81
TIME:1:03:03,AM,IR1:15,IR2:60,US:65
TIME:1:03:04,AM,IR1:15,IR2:30,US:36
TIME:1:03:04,AM,IR1:15,IR2:75,US:53
TIME:1:03:05,AM,IR1:30,IR2:30,US:47
TIME:1:03:05,AM,IR1:30,IR2:75,US:41
TIME:1:03:06,AM,IR1:30,IR2:60,US:67
TIME:1:03:06,AM,IR1:30,IR2:90,US:103
TIME:1:03:07,AM,IR1:30,IR2:45,US:92
TIME:1:03:07,AM,IR1:30,IR2:30,US:83
TIME:1:03:08,AM,IR1:30,IR2:75,US:77
TIME:1:03:08,AM,IR1:30,IR2:60,US:400
TIME:1:03:09,AM,IR1:45,IR2:60,US:109
TIME:1:03:09,AM,IR1:60,IR2:90,US:107
TIME:1:03:10,AM,IR1:60,IR2:60,US:56
TIME:1:03:11,AM,IR1:30,IR2:60,US:75
TIME:1:03:11,AM,IR1:30,IR2:60,US:79
TIME:1:03:12,AM,IR1:30,IR2:90,US:63
TIME:1:03:12,AM,IR1:60,IR2:60,US:63
TIME:1:03:13,AM,IR1:45,IR2:60,US:54
TIME:1:03:13,AM,IR1:30,IR2:60,US:48
TIME:1:03:14,AM,IR1:60,IR2:150,US:43
TIME:1:03:14,AM,IR1:60,IR2:45,US:99
TIME:1:03:15,AM,IR1:45,IR2:30,US:27
TIME:1:03:15,AM,IR1:30,IR2:30,US:18
TIME:1:03:16,AM,IR1:60,IR2:60,US:10
TIME:1:03:16,AM,IR1:30,IR2:30,US:5
TIME:1:03:17,AM,IR1:15,IR2:15,US:4
TIME:1:03:18,AM,IR1:15,IR2:60,US:81
TIME:1:03:18,AM,IR1:15,IR2:45,US:68
TIME:1:03:19,AM,IR1:30,IR2:45,US:64
TIME:1:03:19,AM,IR1:30,IR2:30,US:57
TIME:1:03:20,AM,IR1:30,IR2:45,US:140
TIME:1:03:20,AM,IR1:45,IR2:60,US:125
TIME:1:03:21,AM,IR1:30,IR2:60,US:117
TIME:1:03:21,AM,IR1:60,IR2:90,US:107
TIME:1:03:22,AM,IR1:30,IR2:60,US:98
TIME:1:03:23,AM,IR1:30,IR2:60,US:91
TIME:1:03:23,AM,IR1:45,IR2:60,US:85
TIME:1:03:24,AM,IR1:45,IR2:75,US:77
TIME:1:03:24,AM,IR1:45,IR2:45,US:68
TIME:1:03:25,AM,IR1:60,IR2:75,US:58
TIME:1:03:25,AM,IR1:45,IR2:60,US:51
TIME:1:03:26,AM,IR1:30,IR2:45,US:43
TIME:1:03:26,AM,IR1:45,IR2:45,US:100
TIME:1:03:27,AM,IR1:30,IR2:45,US:91
TIME:1:03:27,AM,IR1:30,IR2:60,US:82
TIME:1:03:28,AM,IR1:30,IR2:60,US:72
TIME:1:03:29,AM,IR1:45,IR2:60,US:63
TIME:1:03:29,AM,IR1:45,IR2:45,US:56
TIME:1:03:30,AM,IR1:60,IR2:60,US:48
TIME:1:03:30,AM,IR1:30,IR2:60,US:37
TIME:1:03:31,AM,IR1:30,IR2:60,US:112
TIME:1:03:31,AM,IR1:30,IR2:60,US:101
TIME:1:03:32,AM,IR1:30,IR2:60,US:90
TIME:1:03:32,AM,IR1:60,IR2:60,US:82
TIME:1:03:33,AM,IR1:45,IR2:60,US:72
TIME:1:03:33,AM,IR1:30,IR2:60,US:62
TIME:1:03:34,AM,IR1:45,IR2:60,US:54
TIME:1:03:35,AM,IR1:60,IR2:90,US:46
TIME:1:03:35,AM,IR1:45,IR2:60,US:40
TIME:1:03:35,AM,IR1:30,IR2:60,US:32
TIME:1:03:36,AM,IR1:30,IR2:45,US:103
TIME:1:03:37,AM,IR1:30,IR2:30,US:91
TIME:1:03:37,AM,IR1:30,IR2:45,US:86
TIME:1:03:38,AM,IR1:30,IR2:15,US:76
TIME:1:03:38,AM,IR1:30,IR2:15,US:70
TIME:1:03:39,AM,IR1:30,IR2:60,US:66
TIME:1:03:39,AM,IR1:30,IR2:30,US:62
TIME:1:03:40,AM,IR1:30,IR2:30,US:56
TIME:1:03:40,AM,IR1:30,IR2:30,US:52
TIME:1:03:41,AM,IR1:30,IR2:45,US:47
TIME:1:03:41,AM,IR1:30,IR2:30,US:43
TIME:1:03:42,AM,IR1:30,IR2:30,US:173
TIME:1:03:43,AM,IR1:30,IR2:45,US:111
TIME:1:03:43,AM,IR1:30,IR2:60,US:105
TIME:1:03:44,AM,IR1:15,IR2:30,US:95
TIME:1:03:45,AM,IR1:30,IR2:45,US:379
TIME:1:03:45,AM,IR1:30,IR2:60,US:80
TIME:1:03:46,AM,IR1:30,IR2:30,US:43
TIME:1:03:46,AM,IR1:30,IR2:45,US:67
TIME:1:03:47,AM,IR1:45,IR2:15,US:61
TIME:1:03:48,AM,IR1:30,IR2:75,US:49
TIME:1:03:48,AM,IR1:60,IR2:60,US:47
TIME:1:03:48,AM,IR1:60,IR2:45,US:38
TIME:1:03:49,AM,IR1:60,IR2:45,US:29
TIME:1:03:49,AM,IR1:60,IR2:30,US:22
TIME:1:03:50,AM,IR1:45,IR2:30,US:26
TIME:1:03:50,AM,IR1:30,IR2:45,US:9
